Cluster_ID,Longitude,Latitude,Number_Of_Points
387,-73.984718,40.73228,18
387,-73.98468699999998,40.732167,18
387,-73.984809,40.732439,18
387,-73.984713,40.732476,18
387,-73.98469,40.732242,18
387,-73.98493499999998,40.732217,18
387,-73.984728,40.73222,18
387,-73.984825,40.732321,18
387,-73.98489499999998,40.732013,18
387,-73.98508699999998,40.732108,18
387,-73.985021,40.7321,18
387,-73.98513199999998,40.732048,18
387,-73.985175,40.732,18
387,-73.985342,40.731753,18
387,-73.98539499999998,40.731657,18
387,-73.98547999999998,40.731742,18
387,-73.98527699999998,40.731575,18
387,-73.985663,40.73166,18
